"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/05/2020","AQS","060870007","3","9.1","ug/m3 LC","38","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/06/2020","AQS","060870007","3","3.9","ug/m3 LC","16","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/07/2020","AQS","060870007","3","2.6","ug/m3 LC","11","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/08/2020","AQS","060870007","3","2.8","ug/m3 LC","12","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/09/2020","AQS","060870007","3","2.7","ug/m3 LC","11","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/10/2020","AQS","060870007","3","3.6","ug/m3 LC","15","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/11/2020","AQS","060870007","3","4.5","ug/m3 LC","19","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/12/2020","AQS","060870007","3","5.1","ug/m3 LC","21","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/13/2020","AQS","060870007","3","12","ug/m3 LC","50","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/14/2020","AQS","060870007","3","4","ug/m3 LC","17","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/15/2020","AQS","060870007","3","3.3","ug/m3 LC","14","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/16/2020","AQS","060870007","3","2.6","ug/m3 LC","11","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/17/2020","AQS","060870007","3","2.5","ug/m3 LC","10","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/18/2020","AQS","060870007","3","3.8","ug/m3 LC","16","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/19/2020","AQS","060870007","3","2.9","ug/m3 LC","12","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/20/2020","AQS","060870007","3","3.5","ug/m3 LC","15","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/21/2020","AQS","060870007","3","3.7","ug/m3 LC","15","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/22/2020","AQS","060870007","3","2","ug/m3 LC","8","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/23/2020","AQS","060870007","3","2.7","ug/m3 LC","11","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/24/2020","AQS","060870007","3","3.4","ug/m3 LC","14","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/25/2020","AQS","060870007","3","1","ug/m3 LC","4","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/26/2020","AQS","060870007","3","2.7","ug/m3 LC","11","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/27/2020","AQS","060870007","3","5.9","ug/m3 LC","25","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/28/2020","AQS","060870007","3","10.7","ug/m3 LC","45","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/29/2020","AQS","060870007","3","5.2","ug/m3 LC","22","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/30/2020","AQS","060870007","3","2.1","ug/m3 LC","9","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"03/31/2020","AQS","060870007","3","2.8","ug/m3 LC","12","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/01/2020","AQS","060870007","3","4","ug/m3 LC","17","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/02/2020","AQS","060870007","3","2","ug/m3 LC","8","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/03/2020","AQS","060870007","3","5.7","ug/m3 LC","24","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/04/2020","AQS","060870007","3","2.3","ug/m3 LC","10","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/05/2020","AQS","060870007","3","2.1","ug/m3 LC","9","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/06/2020","AQS","060870007","3","1.9","ug/m3 LC","8","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/07/2020","AQS","060870007","3","2","ug/m3 LC","8","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/08/2020","AQS","060870007","3","3.9","ug/m3 LC","16","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/09/2020","AQS","060870007","3","3.1","ug/m3 LC","13","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/10/2020","AQS","060870007","3","2.5","ug/m3 LC","10","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/11/2020","AQS","060870007","3","5","ug/m3 LC","21","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/12/2020","AQS","060870007","3","7.8","ug/m3 LC","33","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/13/2020","AQS","060870007","3","9.3","ug/m3 LC","39","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/14/2020","AQS","060870007","3","8.1","ug/m3 LC","34","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/15/2020","AQS","060870007","3","7.5","ug/m3 LC","31","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/16/2020","AQS","060870007","3","6","ug/m3 LC","25","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/17/2020","AQS","060870007","3","5.7","ug/m3 LC","24","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/18/2020","AQS","060870007","3","5.2","ug/m3 LC","22","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/19/2020","AQS","060870007","3","5.6","ug/m3 LC","23","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/20/2020","AQS","060870007","3","5.2","ug/m3 LC","22","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/21/2020","AQS","060870007","3","4.7","ug/m3 LC","20","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/22/2020","AQS","060870007","3","6.7","ug/m3 LC","28","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/23/2020","AQS","060870007","3","5","ug/m3 LC","21","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/24/2020","AQS","060870007","3","6.5","ug/m3 LC","27","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/25/2020","AQS","060870007","3","7.5","ug/m3 LC","31","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/26/2020","AQS","060870007","3","4.4","ug/m3 LC","18","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/27/2020","AQS","060870007","3","7.2","ug/m3 LC","30","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/28/2020","AQS","060870007","3","7.8","ug/m3 LC","33","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
"04/29/2020","AQS","060870007","3","4.6","ug/m3 LC","19","Santa Cruz","1","100.0000","88101","PM2.5 - Local Conditions","42100","Santa Cruz-Watsonville, CA","06","California","087","Santa Cruz","36.983320000907","-121.98822"
